"application_id","organization_id","provider_id","snapshot_date_id","applicationcode","fullresourcescount","devresourcescount","qaresourcescount","pdnresourcescount","fullaccountscount","devaccountscount","qaaccountscount","pdnaccountscount","redsecuritycheckscount","redsecurityresourcescount","yellowsecuritycheckscount","yellowsecurityresourcescount","redfaulttolerancecheckscount","redfaulttoleranceresourcescount","yellowfaulttolerancecheckscount","yellowfaulttoleranceresourcescount","redperformancecheckscount","redperformanceresourcescount","yellowperformancecheckscount","yellowperformanceresourcescount","redcostoptimizingcheckscount","redcostoptimizingresourcescount","yellowcostoptimizingcheckscount","yellowcostoptimizingresourcescount","ppn_tm"
"330","1","1","20231007","app00330","521","253","0","268","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"329","1","1","20231007","app00329","253","86","68","99","8","2","2","4","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"331","1","1","20231007","app00331","525","179","161","185","6","1","1","4","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"333","1","1","20231007","app00333","507","166","134","207","5","1","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"334","1","1","20231007","app00334","270","96","75","99","5","1","1","3","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"336","1","1","20231007","app00336","25","8","8","9","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"335","1","1","20231007","app00335","287","98","66","123","3","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"328","1","1","20231007","app00328","181","61","41","79","3","1","1","1","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"338","1","1","20231007","app00338","106","35","35","36","3","1","1","1","2","6","1","5","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"339","1","1","20231007","app00339","5","5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"337","1","1","20231007","app00337","190","73","40","77","3","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"332","1","1","20231007","app00332","29","11","8","10","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"341","1","1","20231007","app00341","2","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"340","1","1","20231007","app00340","11","9","2","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"850","1","1","20231007","app00850","9","3","0","6","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"846","1","1","20231007","app00846","4","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"844","1","1","20231007","app00844","102","40","24","38","5","2","1","2","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"843","1","1","20231007","app00843","2618","999","917","702","5","2","1","2","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"849","1","1","20231007","app00849","28","11","7","10","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"848","1","1","20231007","app00848","10","10","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"847","1","1","20231007","app00847","29","11","9","9","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"845","1","1","20231007","app00845","197","81","43","73","5","1","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"851","1","1","20231007","app00851","105","50","52","3","3","1","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"114","1","1","20231007","app00114","192","65","54","73","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"112","1","1","20231007","app00112","928","255","334","339","6","2","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"117","1","1","20231007","app00117","6","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"113","1","1","20231007","app00113","237","95","52","90","4","1","1","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"115","1","1","20231007","app00115","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"116","1","1","20231007","app00116","25","25","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"342","1","1","20231007","app00342","21","9","8","4","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"345","1","1","20231007","app00345","139","43","29","67","3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"346","1","1","20231007","app00346","195","69","50","76","3","1","1","1","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"347","1","1","20231007","app00347","2","1","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"343","1","1","20231007","app00343","261","84","68","109","3","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"344","1","1","20231007","app00344","49","17","15","17","5","2","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"348","1","1","20231007","app00348","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"377","1","1","20231007","app00377","207","78","47","82","5","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"378","1","1","20231007","app00378","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"376","1","1","20231007","app00376","134","60","25","49","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"162","1","1","20231007","app00162","2145","950","480","715","172","66","48","58","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"165","1","1","20231007","app00165","321","118","115","88","5","1","1","3","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"166","1","1","20231007","app00166","176","152","12","12","6","2","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"163","1","1","20231007","app00163","123","65","0","58","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"164","1","1","20231007","app00164","512","164","171","177","3","1","1","1","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"161","1","1","20231007","app00161","268","86","75","107","3","1","1","1","0","0","0","0","1","8","1","1","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"167","1","1","20231007","app00167","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"539","1","1","20231007","app00539","238","55","132","51","6","2","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"538","1","1","20231007","app00538","3219","1297","869","1053","174","68","48","58","2","60","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"542","1","1","20231007","app00542","169","49","40","80","5","1","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"540","1","1","20231007","app00540","268","68","80","120","5","1","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"541","1","1","20231007","app00541","97","31","32","34","5","1","1","3","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"536","1","1","20231007","app00536","5","5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"534","1","1","20231007","app00534","1263","379","388","496","5","1","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"531","1","1","20231007","app00531","693","230","188","275","4","2","1","1","2","8","1","7","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"532","1","1","20231007","app00532","335","132","79","124","8","2","2","4","2","5","1","5","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"535","1","1","20231007","app00535","9","5","3","1","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"533","1","1","20231007","app00533","132","4","0","128","3","2","0","1","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"537","1","1","20231007","app00537","37","0","0","37","2","0","0","2","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"551","1","1","20231007","app00551","302","145","77","80","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"553","1","1","20231007","app00553","86","36","25","25","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"555","1","1","20231007","app00555","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"225","1","1","20231007","app00225","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"224","1","1","20231007","app00224","112","36","37","39","4","1","1","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"229","1","1","20231007","app00229","9","0","9","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"221","1","1","20231007","app00221","54","18","18","18","3","1","1","1","1","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"226","1","1","20231007","app00226","105","62","43","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"227","1","1","20231007","app00227","19","19","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"830","1","1","20231007","app00830","339","107","114","118","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"829","1","1","20231007","app00829","22","22","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"831","1","1","20231007","app00831","81","49","32","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"828","1","1","20231007","app00828","15","5","5","5","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"832","1","1","20231007","app00832","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"562","1","1","20231007","app00562","231","78","80","73","4","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"563","1","1","20231007","app00563","278","83","84","111","5","1","1","3","2","6","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"556","1","1","20231007","app00556","43","11","11","21","5","1","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"557","1","1","20231007","app00557","238","26","23","189","4","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"558","1","1","20231007","app00558","38","10","4","24","12","5","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"560","1","1","20231007","app00560","102","36","33","33","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"564","1","1","20231007","app00564","2","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"559","1","1","20231007","app00559","46","46","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"561","1","1","20231007","app00561","220","74","55","91","3","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"78","1","1","20231007","app00078","626","230","183","213","7","3","1","3","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"83","1","1","20231007","app00083","2","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"77","1","1","20231007","app00077","787","340","215","232","6","2","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"80","1","1","20231007","app00080","6","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"81","1","1","20231007","app00081","46","29","17","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"82","1","1","20231007","app00082","3","0","3","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"84","1","1","20231007","app00084","2","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"79","1","1","20231007","app00079","44","25","19","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"443","1","1","20231007","app00443","27149","10403","7377","9369","177","70","48","59","3","16","1","448","1","16","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"449","1","1","20231007","app00449","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"447","1","1","20231007","app00447","170","58","37","75","3","1","1","1","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"445","1","1","20231007","app00445","1757","631","564","562","4","1","1","2","1","44","1","2","1","2","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"658","1","1","20231007","app00658","252","126","95","31","4","1","1","2","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"662","1","1","20231007","app00662","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"656","1","1","20231007","app00656","41","41","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"610","1","1","20231007","app00610","193","60","41","92","5","1","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"614","1","1","20231007","app00614","79","29","23","27","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"612","1","1","20231007","app00612","357","176","107","74","4","1","1","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"611","1","1","20231007","app00611","243","145","94","4","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"615","1","1","20231007","app00615","5","5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"609","1","1","20231007","app00609","701","352","167","182","4","2","1","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"613","1","1","20231007","app00613","139","90","49","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"616","1","1","20231007","app00616","2","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"757","1","1","20231007","app00757","114","0","112","2","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"758","1","1","20231007","app00758","476","160","168","148","8","3","2","3","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"756","1","1","20231007","app00756","3","1","0","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"754","1","1","20231007","app00754","233","79","53","101","6","1","1","4","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"759","1","1","20231007","app00759","4","1","2","1","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"760","1","1","20231007","app00760","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"753","1","1","20231007","app00753","432","144","138","150","6","2","2","2","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"755","1","1","20231007","app00755","6","0","0","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"762","1","1","20231007","app00762","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"761","1","1","20231007","app00761","10","10","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"578","1","1","20231007","app00578","66","22","22","22","3","1","1","1","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"577","1","1","20231007","app00577","333","97","101","135","5","1","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"583","1","1","20231007","app00583","9","9","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"584","1","1","20231007","app00584","10","4","4","2","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"585","1","1","20231007","app00585","4","2","1","1","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"581","1","1","20231007","app00581","274","109","76","89","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"575","1","1","20231007","app00575","312","98","73","141","3","1","1","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"580","1","1","20231007","app00580","163","47","74","42","3","1","1","1","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"579","1","1","20231007","app00579","145","56","42","47","5","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"576","1","1","20231007","app00576","181","39","58","84","5","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"582","1","1","20231007","app00582","356","104","105","147","3","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"841","1","1","20231007","app00841","2","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"838","1","1","20231007","app00838","199","0","0","199","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"837","1","1","20231007","app00837","580","189","164","227","4","2","1","1","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"833","1","1","20231007","app00833","15","0","0","15","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"836","1","1","20231007","app00836","75","24","24","27","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"842","1","1","20231007","app00842","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"835","1","1","20231007","app00835","256","109","65","82","5","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"834","1","1","20231007","app00834","201","56","56","89","5","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"840","1","1","20231007","app00840","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"152","1","1","20231007","app00152","237","104","57","76","3","1","1","1","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"151","1","1","20231007","app00151","210","81","48","81","5","1","1","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"149","1","1","20231007","app00149","369","149","86","134","9","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"153","1","1","20231007","app00153","15","15","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"154","1","1","20231007","app00154","107","55","28","24","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"150","1","1","20231007","app00150","285","84","70","131","14","4","4","6","2","12","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"155","1","1","20231007","app00155","20","20","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"109","1","1","20231007","app00109","70","28","19","23","4","2","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"110","1","1","20231007","app00110","8","4","2","2","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"108","1","1","20231007","app00108","8","8","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"111","1","1","20231007","app00111","16","0","0","16","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"700","1","1","20231007","app00700","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"699","1","1","20231007","app00699","392","155","127","110","5","2","1","2","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"706","1","1","20231007","app00706","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"701","1","1","20231007","app00701","283","120","50","113","8","2","2","4","0","0","0","0","1","8","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"705","1","1","20231007","app00705","6","0","6","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"698","1","1","20231007","app00698","956","285","332","339","5","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"704","1","1","20231007","app00704","6","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"702","1","1","20231007","app00702","2","1","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"703","1","1","20231007","app00703","22","11","11","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"554","1","1","20231007","app00554","8","8","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"552","1","1","20231007","app00552","6","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"597","1","1","20231007","app00597","105","73","28","4","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"593","1","1","20231007","app00593","502","173","135","194","5","1","1","3","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"596","1","1","20231007","app00596","3","3","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"592","1","1","20231007","app00592","929","237","259","433","8","2","2","4","0","0","1","1","1","14","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"591","1","1","20231007","app00591","132","36","0","96","2","1","0","1","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"594","1","1","20231007","app00594","89","64","25","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"595","1","1","20231007","app00595","2","0","0","2","1","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"66","1","1","20231007","app00066","200","63","62","75","7","2","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"69","1","1","20231007","app00069","170","72","35","63","5","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"68","1","1","20231007","app00068","34","4","0","30","6","2","0","4","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"67","1","1","20231007","app00067","149","50","29","70","3","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"70","1","1","20231007","app00070","91","57","34","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"62","1","1","20231007","app00062","36","12","0","24","2","1","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
"65","1","1","20231007","app00065","14","10","0","4","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2023-10-07 08:24:57.916000"
